Gender,Age,family_history_with_overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,SMOKE,Consumption of water daily,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol,BMI
0.0,24.657598,1.0,1.0,2.689577,2.714115,1.0,0.0,2.279214,0.0,0.970661,0.828549,1.0,286028.0350108799
0.0,18.011718,1.0,1.0,2.413156,2.521546,1.0,0.0,1.985312,0.0,0.00705,0.965464,1.0,282238.2005911372
0.0,27.349745,1.0,1.0,2.923433,1.338033,1.0,0.0,1.944095,0.0,1.931829,1.0,1.0,289732.4709510424
0.0,18.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.040816,0.860321,1.0,284995.8290144437
0.0,33.009285,1.0,1.0,2.0,3.0,1.0,0.0,2.035954,0.0,1.210736,0.0,0.0,279618.5725070372
0.0,18.0,1.0,1.0,2.882522,3.0,1.0,0.0,2.452986,0.0,1.0,0.746651,1.0,277982.3021761688
0.0,30.079371,1.0,1.0,2.0,3.0,1.0,0.0,1.622638,0.0,0.033745,0.105895,1.0,283254.72273312137
0.0,25.035915,1.0,1.0,1.973499,1.081805,1.0,0.0,2.0,0.0,0.0,0.464022,1.0,284803.9765513913
1.0,18.198322,1.0,0.0,3.0,3.087119,1.0,0.0,2.0,0.0,1.403872,1.0,0.0,301440.9406741351
1.0,35.456326,1.0,1.0,2.156065,2.909117,1.0,0.0,1.221281,0.0,0.503279,1.796136,0.0,291143.1898104551
0.0,23.806789,1.0,1.0,2.992205,3.0,1.0,0.0,2.413813,0.0,0.458237,0.688293,1.0,281715.78631703695
1.0,39.392569,1.0,1.0,2.944287,1.466393,1.0,0.0,2.442775,0.0,0.675262,0.779334,0.0,294408.5580176847
0.0,21.384259,1.0,1.0,1.780746,1.471053,1.0,0.0,2.0,0.0,0.467562,0.568668,1.0,282789.53397592553
0.0,22.730414,1.0,1.0,2.164062,2.983201,1.0,0.0,2.168904,0.0,0.752926,0.0,1.0,289926.3785883962
0.0,21.20563,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.847761,1.413375,0.0,275333.32337730867
0.0,21.333429,1.0,1.0,2.0,2.783336,1.0,0.0,2.0,0.0,2.536615,1.206535,0.0,271525.8205353295
0.0,32.787101,1.0,1.0,2.0,1.863012,1.0,0.0,2.196471,0.0,1.0,0.0,1.0,275376.8583501319
0.0,32.610018,1.0,1.0,2.247704,3.053598,1.0,0.0,1.919629,0.0,0.408023,0.0,0.0,274634.17427004594
0.0,30.022598,1.0,1.0,2.011656,3.165837,1.0,0.0,1.844645,0.0,0.889963,0.395979,0.0,272750.5590907768
0.0,21.123048,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.270555,1.343044,0.0,271350.53330223775
1.0,22.989846,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.146919,2.0,0.0,293847.5665748393
1.0,24.320154,1.0,0.0,2.03414,2.741413,1.0,0.0,1.996384,0.0,1.276552,1.019452,0.0,262239.01315902726
0.0,37.275298,1.0,1.0,2.746408,1.058123,1.0,0.0,2.265727,0.0,0.885633,0.673408,0.0,273172.2102554005
0.0,34.098174,1.0,1.0,2.0,2.997414,1.0,0.0,1.259454,0.0,0.935217,0.9976,1.0,270803.8848770223
1.0,21.001282,1.0,0.0,2.1239,1.672958,1.0,0.0,2.0,0.0,1.582428,1.313363,0.0,280760.94541363866
1.0,21.95994,1.0,0.0,2.0,1.680838,1.0,0.0,1.833635,0.0,0.281876,0.575848,0.0,285866.02734349744
0.0,19.795269,1.0,1.0,2.332074,3.0,1.0,0.0,2.999495,0.0,2.405963,0.441502,1.0,283975.203774832
1.0,19.090023,1.0,0.0,2.748243,3.070386,1.0,0.0,1.962322,0.0,1.145752,1.0,0.0,288557.9832635759
1.0,20.820455,1.0,0.0,2.303656,3.0,1.0,0.0,1.163111,0.0,1.926381,1.119877,0.0,281912.38255239005
0.0,22.087056,1.0,1.0,1.904732,2.608416,1.0,0.0,1.204175,0.0,0.0,1.895312,1.0,280123.5006686303
0.0,22.185756,1.0,1.0,1.979944,1.599464,1.0,0.0,2.0,0.0,0.17048,0.819475,1.0,282094.01809356734
1.0,22.980957,1.0,1.0,2.0,2.815255,1.0,0.0,1.622214,0.0,0.463891,1.462664,0.0,278384.5714126104
0.0,23.0,1.0,1.0,2.0,2.395785,1.0,0.0,1.40077,0.0,0.788659,1.544357,0.0,289492.12501524534
0.0,24.190896,1.0,1.0,2.0,3.0,1.0,0.0,2.056053,0.0,0.0,1.0,1.0,293596.36332179926
0.0,23.94003,1.0,1.0,2.407817,2.844138,1.0,0.0,1.983649,0.0,0.868721,0.089354,1.0,283447.89178533887
1.0,26.591628,1.0,1.0,2.734314,3.0,1.0,0.0,3.0,0.0,0.897702,0.908271,2.0,269925.21799307957
0.0,31.264628,1.0,1.0,2.0,3.0,1.0,0.0,1.199517,0.0,0.047738,0.163329,1.0,280050.8651718751
1.0,23.629159,1.0,1.0,2.0,3.0,1.0,0.0,2.386904,0.0,0.926201,1.34403,1.0,278264.8504771148
1.0,26.208134,1.0,1.0,2.784383,3.0,1.0,0.0,2.165605,0.0,0.855973,0.839659,2.0,270039.23183391
0.0,17.689057,1.0,1.0,2.009952,2.716106,1.0,0.0,1.660614,0.0,1.0,0.60473,1.0,283630.0989815832
0.0,19.16097,1.0,0.0,2.008656,1.402771,1.0,0.0,3.0,0.0,0.112383,0.32803,1.0,280226.43162187445
0.0,25.45763,1.0,1.0,1.122127,2.865657,1.0,0.0,2.0,0.0,1.28775,1.944177,1.0,284215.1357389915
0.0,22.988004,1.0,1.0,1.963965,1.836226,1.0,0.0,1.85537,0.0,0.0,1.667745,1.0,279412.0875085603
0.0,23.603191,1.0,1.0,2.319776,2.884848,1.0,0.0,2.154898,0.0,0.325534,0.954216,1.0,289627.5612300397
0.0,22.882558,1.0,1.0,1.899116,2.375026,1.0,0.0,1.39854,0.0,0.0,1.365793,1.0,279528.04512738367
1.0,23.586058,1.0,1.0,2.042762,2.9774,1.0,0.0,1.522426,0.0,0.501417,1.029135,1.0,280487.90462949366
0.0,34.432669,1.0,1.0,2.129668,2.693646,1.0,0.0,2.60669,0.0,1.170823,0.290898,0.0,293947.0486469276
1.0,25.472995,1.0,1.0,2.182401,2.832018,1.0,0.0,2.456939,0.0,0.038809,0.524015,2.0,274975.22082329827
0.0,55.022494,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,287118.5728981921
0.0,34.647036,1.0,1.0,2.802696,3.0,1.0,0.0,2.978465,0.0,1.974656,0.936925,0.0,271467.7745278027
0.0,21.997335,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.527341,2.0,0.0,293847.5665748393
0.0,18.181821,1.0,0.0,2.492758,2.270163,1.0,0.0,1.992586,0.0,1.452467,0.864583,0.0,288892.9809253194
1.0,41.743333,1.0,1.0,2.733129,3.0,1.0,0.0,1.302594,0.0,0.0,1.103349,0.0,283381.3338508156
0.0,21.473078,1.0,1.0,2.0,2.646717,1.0,0.0,2.0,0.0,2.627515,1.358812,0.0,279725.99936221755
1.0,27.757187,1.0,0.0,2.0,1.0,1.0,0.0,1.278578,0.0,0.02112,0.0,0.0,281917.34331702656
1.0,25.113537,1.0,0.0,2.0,1.193729,1.0,0.0,1.846441,0.0,0.546402,0.235711,0.0,281155.67734472104
1.0,21.82165,1.0,0.0,2.0,1.477581,1.0,0.0,1.995035,0.0,0.324676,0.51743,0.0,279940.7336645636
1.0,20.670975,1.0,0.0,2.294067,3.209508,1.0,0.0,2.0,0.0,1.103088,1.261043,0.0,284653.4560212377
0.0,22.649792,1.0,1.0,2.0,2.756622,1.0,0.0,1.606076,0.0,0.432973,1.749586,0.0,285351.7829070556
0.0,23.154311,1.0,1.0,2.315932,2.658478,1.0,0.0,1.568476,0.0,0.949976,0.544899,1.0,277329.39915042516
1.0,38.097395,1.0,1.0,3.0,3.0,1.0,0.0,2.166024,0.0,0.0,0.0,0.0,271407.83388841373
1.0,37.642177,1.0,1.0,2.802128,3.0,1.0,0.0,1.744628,0.0,0.0,0.721167,0.0,281493.2341016998
1.0,34.176795,1.0,1.0,2.79606,1.971472,1.0,0.0,1.921601,0.0,0.935217,0.704637,0.0,273873.9949441691
1.0,34.231083,1.0,1.0,2.086898,1.818026,1.0,0.0,2.088929,0.0,0.305422,1.040787,0.0,291297.86008483556
0.0,31.965402,1.0,1.0,2.333503,1.820779,1.0,0.0,2.559265,0.0,1.327193,0.481357,1.0,290004.281626823
0.0,33.185661,1.0,1.0,2.0,1.724887,1.0,0.0,3.0,0.0,1.0,0.0,1.0,288990.4469836477
1.0,18.741188,1.0,0.0,3.0,3.129155,1.0,0.0,2.0,0.0,1.634134,1.0,0.0,296205.71977780666
1.0,19.955257,1.0,0.0,3.0,3.856434,1.0,0.0,2.0,0.0,1.32417,1.0,1.0,287947.4634717816
0.0,19.684891,1.0,0.0,1.653081,2.753418,1.0,0.0,2.192063,0.0,1.474937,0.518542,1.0,269863.8989788347
0.0,47.7061,1.0,1.0,2.535315,3.0,1.0,0.0,1.146595,0.0,0.31381,0.0,0.0,278594.47718613426
0.0,17.997009,1.0,0.0,2.0,3.0,1.0,0.0,2.976229,0.0,1.0,0.121992,1.0,279895.93474399036
0.0,17.971786,1.0,1.0,2.765769,3.0,1.0,0.0,2.845134,0.0,1.0,0.42683,1.0,276157.0437513153
0.0,20.432717,1.0,1.0,2.215464,2.116195,1.0,0.0,1.80996,0.0,1.910577,0.971746,0.0,273298.61700821656
1.0,33.954433,1.0,1.0,3.0,2.049908,1.0,0.0,1.999882,0.0,1.637368,0.10724,0.0,273612.57160009415
0.0,17.039058,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.04729,0.933802,1.0,294537.21910560655
0.0,33.070142,1.0,1.0,2.0,1.044628,1.0,0.0,2.01051,0.0,2.805801,0.0,0.0,284086.03588058735
0.0,34.993835,1.0,1.0,2.63165,2.98212,1.0,0.0,2.778587,0.0,2.667739,0.905181,0.0,276069.486192072
0.0,35.719457,1.0,1.0,2.0,1.009426,1.0,0.0,2.136398,0.0,1.060349,0.0,0.0,293151.18644505757
1.0,19.005725,1.0,0.0,2.942154,2.667711,1.0,0.0,2.184768,0.0,1.524405,0.805008,1.0,287163.9253610446
1.0,18.850466,1.0,0.0,3.0,3.000974,1.0,0.0,2.0,0.0,2.274248,1.0,1.0,303628.76709289226
0.0,31.540751,1.0,1.0,2.0,2.698883,1.0,0.0,2.035104,0.0,0.598438,0.017016,1.0,273781.86231612216
0.0,23.335391,1.0,1.0,2.716909,2.598079,1.0,0.0,2.90545,0.0,1.600431,0.176892,1.0,279614.26303472434
0.0,19.749627,1.0,0.0,1.83746,3.0,1.0,0.0,2.0,0.0,1.194519,1.212762,0.0,281849.1168965278
0.0,19.565496,1.0,0.0,1.936479,2.837388,1.0,0.0,2.159987,0.0,1.475772,0.646514,1.0,268219.9205866251
0.0,30.357745,1.0,1.0,2.045027,2.946063,1.0,0.0,1.307563,0.0,1.442485,0.934493,1.0,275951.32499147934
0.0,27.0,1.0,1.0,2.760607,1.0,1.0,0.0,1.336378,0.0,1.898889,0.487375,1.0,294263.05019054067
0.0,21.380336,1.0,1.0,2.09449,1.873484,1.0,0.0,2.0,0.0,2.079709,0.880414,1.0,276552.69196361396
0.0,33.151905,1.0,1.0,2.0,2.473911,1.0,0.0,2.452789,0.0,0.932792,0.0,0.0,295764.64032304595
0.0,18.0,1.0,1.0,2.907062,3.0,1.0,0.0,2.740848,0.0,1.219827,0.037634,1.0,282000.2182114537
0.0,32.241587,1.0,1.0,2.0,1.79558,1.0,0.0,1.855054,0.0,1.083572,0.218574,1.0,284446.20268936496
0.0,31.662814,1.0,1.0,2.399531,2.623079,1.0,0.0,2.535127,0.0,1.030752,0.606264,1.0,289329.5215385581
0.0,24.347414,1.0,1.0,1.521604,2.174968,1.0,0.0,2.0,0.0,0.0,0.632467,1.0,279249.2356468126
0.0,24.362124,1.0,1.0,2.0,2.676148,1.0,0.0,2.083939,0.0,0.632164,0.993786,1.0,289317.6785969343
1.0,19.462713,1.0,0.0,2.501683,3.394788,1.0,0.0,1.337378,0.0,0.932888,1.0,0.0,291051.2591391411
1.0,35.432059,1.0,1.0,2.0,3.0,1.0,0.0,1.992548,0.0,0.039207,1.528714,0.0,289698.124118465
1.0,33.864257,1.0,1.0,2.76802,2.137068,1.0,0.0,1.873591,0.0,0.966973,0.691944,0.0,274305.5993631201
0.0,23.807181,1.0,1.0,2.742796,2.937607,1.0,0.0,1.99467,0.0,1.0,0.023564,1.0,276005.93472310307
0.0,39.585811,1.0,1.0,2.325623,1.313403,1.0,0.0,1.94609,0.0,0.604259,0.0,0.0,292557.002976408
1.0,45.821267,1.0,1.0,2.076689,3.0,1.0,0.0,1.026729,0.0,0.647798,0.0,0.0,282444.8446625985
0.0,25.929746,1.0,1.0,3.0,3.0,1.0,0.0,2.045069,0.0,1.725931,1.619596,1.0,334227.20993682934
0.0,26.042738,1.0,1.0,3.0,3.0,1.0,0.0,2.509147,0.0,2.0,1.564796,1.0,313221.49434407626
0.0,30.551762,1.0,1.0,2.271306,3.0,1.0,0.0,1.771198,0.0,2.0,0.413752,1.0,323091.9086202455
0.0,39.759575,1.0,1.0,2.33361,2.113575,1.0,0.0,2.504136,0.0,2.998981,1.0,1.0,316767.8874885374
1.0,31.386405,1.0,1.0,2.13683,2.092179,1.0,0.0,1.505381,0.0,0.0,0.0,1.0,322886.2442348924
1.0,25.706285,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,319620.3826565623
1.0,43.604901,1.0,1.0,2.909853,1.0,1.0,0.0,2.0,0.0,1.308852,0.0,0.0,332294.1832470719
1.0,42.31607,1.0,1.0,2.490507,2.974204,1.0,0.0,1.846754,0.0,0.0,0.0,0.0,326586.15533511696
1.0,22.654316,1.0,1.0,1.063449,1.0,1.0,0.0,2.0,0.0,0.0,1.482016,1.0,311977.29057563265
1.0,22.679935,1.0,1.0,2.699282,1.0,1.0,0.0,2.598632,0.0,0.292093,2.0,1.0,319310.25384574797
0.0,24.079524,1.0,1.0,2.0,3.0,1.0,0.0,2.843675,0.0,1.309304,1.338655,0.0,325850.3533214052
0.0,21.196152,1.0,1.0,2.4277,1.001633,1.0,0.0,3.0,0.0,1.172641,1.0,0.0,324967.34251606977
1.0,22.596576,1.0,1.0,2.87599,1.2919,1.0,0.0,2.777712,0.0,0.432813,1.0,0.0,320540.13386456866
1.0,23.0,1.0,1.0,2.177243,3.0,1.0,0.0,2.715572,0.0,2.230109,0.070897,0.0,311994.54626120505
1.0,37.356288,1.0,1.0,2.0,3.0,1.0,0.0,1.630528,0.0,0.0,0.0,1.0,317709.49964155065
0.0,22.754646,1.0,1.0,2.0,3.0,1.0,0.0,2.287248,0.0,2.669179,1.237867,0.0,315868.78504595533
0.0,23.252906,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,310171.036421509
1.0,22.025438,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.280924,1.77795,0.0,324579.10960678547
1.0,18.086772,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.02975,1.350099,1.0,301696.3085399449
0.0,25.994393,1.0,1.0,3.0,3.0,1.0,0.0,1.776991,0.0,1.757724,0.0,1.0,351314.5374080003
1.0,40.821515,1.0,1.0,2.0,3.0,1.0,0.0,1.406115,0.0,0.0,0.0,1.0,322341.34990956745
0.0,23.0,1.0,1.0,2.0,3.0,1.0,0.0,1.530493,0.0,0.967627,1.0,0.0,310758.86979944404
1.0,37.955371,1.0,1.0,2.846452,1.139317,1.0,0.0,1.459511,0.0,1.71807,0.0,1.0,328458.1683483979
0.0,31.315593,1.0,1.0,2.19011,2.029858,1.0,0.0,2.348981,0.0,1.946907,0.0,1.0,321416.2983878206
0.0,22.661556,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.105936,0.0,341676.6219420324
0.0,40.317787,1.0,1.0,2.0,3.0,1.0,0.0,2.680292,0.0,1.549693,0.522259,1.0,308522.12171469326
0.0,23.365649,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,308666.4017598138
0.0,21.72127,1.0,1.0,2.0,2.977543,1.0,0.0,2.205977,0.0,2.698874,2.0,0.0,336687.35799790325
0.0,35.389491,1.0,1.0,2.069267,1.476204,1.0,0.0,3.0,0.0,2.05252,0.092736,2.0,318291.97702310316
1.0,22.061461,1.0,1.0,1.362441,2.57038,1.0,0.0,2.166228,0.0,2.232851,1.281141,0.0,320469.9921875
1.0,23.0,1.0,1.0,2.09663,2.879541,1.0,0.0,2.432967,0.0,1.887012,0.0,0.0,318077.95728789736
1.0,23.0,1.0,1.0,2.928234,1.458507,1.0,0.0,2.777379,0.0,0.354541,1.707018,0.0,299872.04210286925
1.0,40.951591,1.0,1.0,2.0,1.105617,1.0,0.0,1.372811,0.0,1.629432,0.0,1.0,336397.31536685314
1.0,39.135634,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,350050.0463852253
0.0,26.271621,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.669278,0.505266,1.0,326232.16387332487
1.0,23.779235,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.827502,0.0,0.0,323355.8060388001
0.0,20.586978,1.0,1.0,2.0,3.0,1.0,0.0,1.689793,0.0,1.464204,0.0,0.0,324091.88918142597
0.0,21.669478,1.0,1.0,2.0,3.0,1.0,0.0,2.771469,0.0,2.359339,1.206251,0.0,316539.6081632652
1.0,23.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.026142,0.0,0.0,308754.5553316317
0.0,20.825962,1.0,1.0,2.0,3.0,1.0,0.0,1.155384,0.0,0.003938,0.526999,1.0,328508.43919698906
0.0,18.178023,1.0,1.0,2.0,1.854536,1.0,0.0,2.160169,0.0,1.0,2.0,1.0,333627.53558808035
1.0,18.0,1.0,1.0,2.496455,3.0,1.0,0.0,1.850344,0.0,1.066101,0.732265,1.0,316864.8640875641
1.0,18.267696,1.0,1.0,1.70825,3.0,1.0,0.0,1.0,0.0,0.899864,1.0,1.0,320609.4131445149
0.0,23.0,1.0,1.0,2.262171,3.0,1.0,0.0,2.03415,0.0,0.317363,0.508663,1.0,327617.88337550894
0.0,23.0,1.0,1.0,2.740633,3.0,1.0,0.0,2.081005,0.0,0.650235,0.76906,1.0,346254.99631080794
0.0,20.9859,1.0,1.0,2.0,3.0,1.0,0.0,1.608128,0.0,0.478134,0.0,0.0,325499.4231595295
0.0,21.504943,1.0,1.0,2.0,3.0,1.0,0.0,2.715252,0.0,0.0,0.621605,0.0,320172.58673141996
0.0,18.0,1.0,1.0,2.0,1.08687,1.0,0.0,2.279124,0.0,1.0,1.609773,0.0,339620.5280731961
0.0,18.0,1.0,1.0,2.0,1.25535,1.0,0.0,2.497065,0.0,1.0,1.441605,0.0,327952.41572160827
1.0,19.442663,1.0,1.0,1.081585,2.870661,1.0,0.0,1.11756,0.0,0.0,1.616826,1.0,309460.5983735133
1.0,22.865018,1.0,1.0,2.587789,1.482103,1.0,0.0,1.911664,0.0,0.0,0.128681,1.0,307829.85901903565
0.0,21.948577,1.0,1.0,2.252653,3.0,1.0,0.0,2.962371,0.0,1.0,0.0,1.0,333798.3154667606
0.0,21.214617,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.732186,1.0,1.0,318154.6229359467
0.0,22.277859,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.975187,1.0,1.0,308230.6962861915
1.0,37.832949,1.0,1.0,2.036613,1.81698,1.0,0.0,1.93059,0.0,1.851404,0.0,1.0,308297.93625834753
1.0,37.631769,1.0,1.0,2.0,2.582591,1.0,0.0,1.535134,0.0,1.88452,0.0,1.0,329335.7325023278
0.0,17.6739,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.233314,0.0,321565.50433689606
1.0,37.524551,1.0,1.0,2.0,3.0,1.0,0.0,2.102976,0.0,0.0,0.0,1.0,309677.439649533
1.0,43.510672,1.0,1.0,2.0,3.0,1.0,0.0,2.091934,0.0,0.0,0.0,1.0,302051.5115828999
0.0,18.0,1.0,1.0,2.0,2.164839,1.0,0.0,2.094479,0.0,1.0,0.676557,1.0,327101.6789103154
0.0,18.0,1.0,1.0,2.0,2.141839,1.0,0.0,2.939847,0.0,1.0,0.103056,1.0,336987.2783850782
0.0,29.506287,1.0,1.0,2.0,2.877583,1.0,0.0,2.358038,0.0,0.877295,1.817146,1.0,325816.0181533746
1.0,18.0,1.0,1.0,2.609123,3.0,1.0,0.0,1.955053,0.0,1.186013,0.0,0.0,309213.9868859639
0.0,24.733308,1.0,1.0,1.036159,3.0,1.0,0.0,1.0,0.0,0.344013,0.329367,1.0,339588.7815715644
0.0,29.0,1.0,1.0,1.851262,3.0,1.0,0.0,2.11267,0.0,0.388269,0.0,1.0,317744.0576058095
1.0,18.0,1.0,1.0,2.0,3.0,1.0,0.0,1.051735,0.0,1.0,0.0,0.0,326239.22399015835
0.0,21.098035,1.0,1.0,2.0,2.95833,1.0,0.0,2.0,0.0,0.0,1.595306,0.0,337232.447407405
0.0,19.089595,1.0,1.0,2.0,2.119826,1.0,0.0,2.0,0.0,0.0,1.882539,0.0,343202.6197191928
1.0,18.312665,1.0,1.0,2.501236,3.0,1.0,0.0,1.220331,0.0,0.245003,0.537202,0.0,320991.41662130505
0.0,18.260079,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.783858,0.0,0.0,322614.73670271185
0.0,26.004294,1.0,1.0,3.0,3.0,1.0,0.0,2.925029,0.0,2.0,1.758865,1.0,308617.4812738969
0.0,25.994746,1.0,1.0,3.0,3.0,1.0,0.0,2.858171,0.0,1.813318,0.680215,1.0,323111.8670067433
0.0,36.726617,1.0,1.0,2.031185,2.992606,1.0,0.0,2.852254,0.0,2.00123,0.36037,2.0,314921.02684024605
0.0,38.297259,1.0,1.0,2.014194,2.050121,1.0,0.0,2.184707,0.0,2.000561,0.853891,2.0,312618.0876820843
1.0,30.163408,1.0,1.0,2.028225,1.923607,1.0,0.0,1.798917,0.0,0.0,0.0,0.0,331873.98719509726
1.0,28.770039,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.005405,0.0,0.0,318967.2631095417
1.0,42.337283,1.0,1.0,2.81646,2.27374,1.0,0.0,1.722063,0.0,0.0,0.0,0.0,319633.5127793714
1.0,47.283374,1.0,1.0,2.037585,1.418985,1.0,0.0,1.827351,0.0,0.0,0.0,0.0,303396.59354726487
1.0,22.518787,1.0,1.0,1.853314,1.320768,1.0,0.0,2.135552,0.0,0.248034,1.727828,1.0,308544.3683142733
1.0,22.836315,1.0,1.0,1.00876,1.0,1.0,0.0,2.0,0.0,0.0,0.585912,1.0,318362.3389787128
0.0,23.0,1.0,1.0,2.0,3.0,1.0,0.0,1.490613,0.0,0.654316,1.0,0.0,346090.47609757335
0.0,22.975526,1.0,1.0,2.0,3.0,1.0,0.0,2.02127,0.0,1.814869,1.066603,0.0,327953.0230091458
0.0,22.720449,1.0,1.0,2.103335,2.964024,1.0,0.0,3.0,0.0,0.632947,1.0,0.0,327416.74563820014
0.0,23.887569,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.603638,0.969085,0.0,327398.0409533679
1.0,23.0,1.0,1.0,2.060922,2.933409,1.0,0.0,2.235282,0.0,0.380633,0.0026,0.0,309212.82016576733
1.0,23.0,1.0,1.0,2.058687,2.962004,1.0,0.0,2.010596,0.0,0.851059,0.630866,0.0,318748.3146312224
1.0,38.148845,1.0,1.0,2.0,3.0,1.0,0.0,1.274774,0.0,0.0,0.0,1.0,328262.80209398107
1.0,37.96543,1.0,1.0,2.533605,1.271624,1.0,0.0,1.893691,0.0,1.296535,0.0,1.0,328647.24543207453
0.0,22.771612,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,311126.40660638874
0.0,22.582371,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,309990.2587569808
1.0,21.008051,1.0,1.0,2.457547,1.00061,1.0,0.0,3.0,0.0,1.361533,1.0,0.0,323697.13131313125
1.0,22.591026,1.0,1.0,2.983851,1.068443,1.0,0.0,2.854161,0.0,1.103209,1.0,0.0,322038.1220363614
1.0,16.129279,1.0,1.0,2.954996,3.0,1.0,0.0,1.0,0.0,2.091862,1.06053,0.0,314356.2350780532
1.0,16.913841,1.0,1.0,2.061969,3.0,1.0,0.0,1.229171,0.0,2.392047,1.256119,0.0,321040.85811884864
0.0,29.43879,1.0,1.0,3.0,3.0,1.0,0.0,1.163264,0.0,1.866023,1.604608,1.0,346603.002232505
0.0,29.881301,1.0,1.0,3.0,3.0,1.0,0.0,1.271178,0.0,1.944728,0.0,1.0,351710.94889797707
1.0,43.591999,1.0,1.0,2.0,3.0,1.0,0.0,2.117346,0.0,0.0,0.0,0.0,304001.50176712265
1.0,40.993179,1.0,1.0,2.0,3.0,1.0,0.0,2.952506,0.0,0.0,0.0,0.0,323426.32358281495
0.0,22.936098,1.0,1.0,2.0,3.0,1.0,0.0,1.746197,0.0,0.455216,0.335158,0.0,322933.84884701617
0.0,23.0,1.0,1.0,2.0,3.0,1.0,0.0,1.249307,0.0,0.973465,1.0,0.0,310137.187520034
1.0,37.597953,1.0,1.0,2.450784,2.952821,1.0,0.0,1.335192,0.0,0.180276,0.0,1.0,301468.8792168074
1.0,37.532066,1.0,1.0,2.972426,3.0,1.0,0.0,1.636326,0.0,0.0,0.0,1.0,306575.8177303188
0.0,31.630054,1.0,1.0,2.467002,1.851088,1.0,0.0,2.104054,0.0,1.991565,0.0,1.0,322049.9429819875
0.0,31.641081,1.0,1.0,2.934671,2.119682,1.0,0.0,2.041462,0.0,0.578074,0.0,1.0,320152.07056327607
0.0,21.872484,1.0,1.0,2.0,2.970675,1.0,0.0,2.0,0.0,0.0,0.169294,0.0,330673.53930060373
0.0,21.834894,1.0,1.0,2.0,2.966803,1.0,0.0,2.0,0.0,0.0,1.281541,0.0,317030.1869387475
0.0,36.023972,1.0,1.0,2.903545,1.508685,1.0,0.0,2.450069,0.0,1.45473,0.0,1.0,324513.69733686134
0.0,39.656559,1.0,1.0,2.043359,2.209314,1.0,0.0,2.785804,0.0,1.259613,0.669616,1.0,305928.78555002616
0.0,24.184891,1.0,1.0,2.0,3.0,1.0,0.0,2.973729,0.0,2.491642,1.36595,0.0,311463.0578456436
0.0,23.237302,1.0,1.0,2.0,3.0,1.0,0.0,2.988771,0.0,2.429923,1.978043,0.0,315461.58680494595
0.0,35.322112,1.0,1.0,2.787589,1.114564,1.0,0.0,3.0,0.0,2.710338,0.572185,1.0,322768.44779699534
0.0,31.387982,1.0,1.0,2.39728,2.036794,1.0,0.0,2.659419,0.0,1.062011,1.771135,1.0,321203.11735482706
1.0,23.0,1.0,1.0,2.150054,2.988539,1.0,0.0,2.768325,0.0,2.08515,0.0,0.0,320638.82571307995
1.0,23.0,1.0,1.0,2.977585,1.630506,1.0,0.0,2.839319,0.0,1.091474,0.889517,0.0,312637.70038246777
1.0,22.679454,1.0,1.0,2.274491,1.0,1.0,0.0,2.2695,0.0,0.946461,1.73107,1.0,312941.22863655165
1.0,22.480889,1.0,1.0,1.557287,1.0,1.0,0.0,2.371015,0.0,0.288032,2.0,1.0,319881.93216687307
1.0,41.403862,1.0,1.0,2.152264,2.977999,1.0,0.0,1.513199,0.0,0.0,0.0,1.0,329695.15700976906
1.0,40.702771,1.0,1.0,2.0,3.0,1.0,0.0,1.326165,0.0,0.0,0.0,1.0,333673.7013064087
